NameOfTheCompany,Sector,P3_1_raw,P3_2_raw,P3_3_raw,P3_4_raw,P3_5_raw,P3_6_raw,P5_1_raw,P5_2_raw,P5_3_raw,P5_4_raw,P8_1_raw,P8_2_raw,P9_1_raw,P3_1_score,P3_2_score,P3_3_score,P3_4_score,P3_5_score,P3_6_score,P5_1_score,P5_2_score,P5_3_score,P5_4_score,P8_1_score,P8_2_score,P9_1_score,P3_composite,P5_composite,P8_composite,P9_composite,fatality_flag,flag_A,flag_B,flag_C,flag_D,social_quant_score,global_scored,final_social_score
TVS Srichakra Limited,Manufacturing,1.0,0.75,0.003029396920149744,0.034,0.5145,1.0,0.021633333333333334,1.0,1.0,0.0,0.40249999999999997,0.0,1.0,34.89254108723135,80.65739570164348,21.279761904761912,58.65992414664981,71.42857142857143,23.794416243654823,88.62199747155499,18.63753213367609,17.38305941845765,38.91752577319588,51.32743362831859,63.93775372124493,16.56131479140329,48.45210175208547,40.89002869922115,57.63259367478176,16.56131479140329,0,0,0,0,0,43.99337127591918,False,
TVS Supply Chain Solutions Limited,Manufacturing,0.65535,0.23370625,0.0017297872783749678,1.06,0.8400000000000001,0.9613,1.0,0.9719385375862712,0.5,0.0,0.825,0.0,0.0,81.795195954488,11.630847029077119,33.48214285714286,85.58786346396965,39.06447534766119,53.236040609137056,7.458912768647281,41.38817480719794,60.93552465233881,38.91752577319588,2.718078381795195,63.93775372124493,80.53097345132744,50.799427543579306,37.17503450034498,33.32791605152006,80.53097345132744,0,0,0,0,0,46.38331784541322,False,
Tamilnad Mercantile Bank Limited,Manufacturing,1.0,0.625,0.001104232514094869,0.0,0.827,1.0,0.0,1.0,1.0,0.0,0.95,2.8138368941842664e-13,0.0,34.89254108723135,69.59544879898863,45.08928571428571,0.0,41.21365360303414,23.794416243654823,95.448798988622,18.63753213367609,17.38305941845765,38.91752577319588,1.0745891276864796,24.898511502029777,80.53097345132744,35.76422424119911,42.596729078487904,12.986550314858128,80.53097345132744,0,0,0,0,0,39.215624766311876,False,
Tamilnadu Petroproducts Limited,Manufacturing,0.9740500000000001,0.7865500000000001,0.001640759116751637,0.0,0.39735,1.0,0.5,0.5265819808544588,0.5,0.0,0.03255,0.0,0.6666666666666666,72.81921618204804,84.57648546144121,34.67261904761905,0.0,82.68015170670039,23.794416243654823,53.72945638432364,89.07455012853471,60.93552465233881,38.91752577319588,86.09355246523388,63.93775372124493,40.58154235145386,49.757148106910584,60.66426423459826,75.01565309323941,40.58154235145386,0,0,0,0,0,56.44585392400493,False,
Tanfac Industries Limited (“Company/Tanfac”),Manufacturing,1.0,0.5625,0.026661856169118658,0.7,0.85455,1.0,0.042300000000000004,1.0,0.0,0.0,0.15805,0.0,1.0,34.89254108723135,60.42983565107459,4.31547619047619,82.30088495575221,38.305941845764856,23.794416243654823,86.72566371681415,18.63753213367609,89.25410872313527,38.91752577319588,76.73830594184577,63.93775372124493,16.56131479140329,40.67318266232567,58.38370758670535,70.33802983154536,16.56131479140329,0,0,0,0,0,48.91040667414927,False,
Tanla Platforms Limited,Manufacturing,1.0,1.0,0.0006479468664385724,0.0,0.48650000000000004,0.9155,0.0,0.6741881370174791,0.5,0.0,0.625,0.0,0.0,34.89254108723135,93.8685208596713,58.92857142857143,0.0,78.00252844500632,60.53299492385787,95.448798988622,79.94858611825192,60.93552465233881,38.91752577319588,13.084702907711758,63.93775372124493,80.53097345132744,54.37085945738971,68.81260888310214,38.511228314478345,80.53097345132744,0,0,0,0,0,59.66253848434613,False,
Tasty Bite Eatables Limited,Manufacturing,1.0,0.25,0.0006000000001074892,0.19,1.0,1.0,0.8333333333333334,0.11219512195121951,1.0,0.0,0.495,0.0,1.0,34.89254108723135,20.606826801517066,60.56547619047619,68.14159292035397,10.429835651074598,23.794416243654823,24.525916561314787,93.31619537275064,17.38305941845765,38.91752577319588,39.94943109987358,63.93775372124493,16.56131479140329,36.405114815718,43.53567428142974,51.943592410559255,16.56131479140329,0,0,0,0,0,39.247202265511824,False,
Tata Chemicals Limited,Manufacturing,0.9780500000000001,0.28700625000000013,,1.21,0.7826500000000001,0.9613,0.27823333333333333,1.0,1.0,0.0017094017094017094,0.3327,,1.0,72.43994943109988,31.479140328697852,,90.0,47.53476611883691,53.236040609137056,76.86472819216182,18.63753213367609,17.38305941845765,82.02319587628865,61.441213653603036,,16.56131479140329,90.0,48.72712890514605,61.441213653603036,16.56131479140329,1,0,0,0,0,63.9268086439819,False,
Tata Power Company Limited,Manufacturing,1.0,0.8125,0.0025352206623119175,0.31,0.3833,1.0,0.3504333333333333,0.578867275466198,0.02,0.0013077593722755014,0.42500000000000004,2.020165090507296e-06,0.0,34.89254108723135,85.39823008849558,25.0,90.0,84.070796460177,23.794416243654823,65.48672566371681,86.76092544987146,78.50821744627055,80.9278350515464,48.8621997471555,4.736129905277394,80.53097345132744,90.0,77.92092590285131,26.799164826216447,80.53097345132744,1,0,0,0,0,75.34529613506317,False,
Tata Technologies Limited,Manufacturing,1.0,1.0,0.005611322585112497,0.0,0.84955,1.0,0.5,0.780114722753346,0.3,0.0010471204188481676,0.64,0.0,0.0,34.89254108723135,93.8685208596713,12.05357142857143,0.0,38.93805309734514,23.794416243654823,53.72945638432364,68.63753213367609,75.41087231352718,80.0257731958763,11.061946902654867,63.93775372124493,80.53097345132744,33.92451711941234,69.4509085068508,37.4998503119499,80.53097345132744,0,0,0,0,0,51.55569971708795,False,
Tata Teleservices (Maharashtra) Limited (TTML),Manufacturing,1.0,1.0,0.0009337207377221633,0.0,0.9156500000000001,0.9689,0.5,0.8092318534178999,1.0,0.0,0.49345,0.0,0.3333333333333333,34.89254108723135,93.8685208596713,49.10714285714286,0.0,31.099873577749676,51.776649746192895,53.72945638432364,63.239074550128535,17.38305941845765,38.91752577319588,40.32869785082175,63.93775372124493,52.275600505689,43.457454687998016,43.317279031526425,52.133225786033336,52.275600505689,0,0,0,0,0,45.59157345470736,False,
Tatva Chintan Pharma Chem Limited,Manufacturing,1.0,0.375,0.00852452617017652,0.0,1.0,1.0,0.8333333333333334,0.582542007657808,1.0,0.0,0.4298,0.0,1.0,34.89254108723135,40.07585335018963,8.18452380952381,0.0,10.429835651074598,23.794416243654823,24.525916561314787,86.5038560411311,17.38305941845765,38.91752577319588,48.419721871049305,63.93775372124493,16.56131479140329,19.562861690279036,41.83258944852485,56.17873779614712,16.56131479140329,0,0,0,0,0,32.549493131657705,False,
Technocraft Industries (India) Limited,Manufacturing,0.77145,0.4554875,0.00016222996354976508,0.0,0.3981,0.3467,0.7772,0.8464101157311583,0.0,0.0,0.52045,0.0,1.0,79.39317319848294,50.18963337547409,84.07738095238095,0.0,82.55372945638432,90.60913705583756,32.364096080910244,57.840616966580974,89.25410872313527,38.91752577319588,26.801517067003786,63.93775372124493,16.56131479140329,64.47050900642664,54.5940868859556,45.36963539412436,16.56131479140329,0,0,0,0,0,53.35771080091409,False,
Tejas Networks Limited,Manufacturing,1.0,1.0,0.0012770972560438752,0.0,0.7061999999999999,0.9458,0.46475,0.0,0.036,0.0029850746268656717,0.10500000000000001,0.0,1.0,34.89254108723135,93.8685208596713,41.220238095238095,0.0,54.740834386852086,56.97969543147208,58.659924146649814,98.0719794344473,78.38179519595448,85.4381443298969,80.65739570164348,63.93775372124493,16.56131479140329,46.95030497674415,80.13796077673713,72.29757471144421,16.56131479140329,0,0,0,0,0,59.32917594841261,False,
Texmaco Rail & Engineering Limited,Manufacturing,1.0,0.25,0.0008220953291251995,3.2,0.3499,1.0,0.37020000000000003,0.8408885783328967,0.5,0.0,0.0,0.0,0.0,34.89254108723135,20.606826801517066,52.232142857142854,93.55246523388115,86.34639696586599,23.794416243654823,64.72819216182049,58.61182519280206,60.93552465233881,38.91752577319588,94.43742098609356,63.93775372124493,80.53097345132744,51.90413153154888,55.79826694503931,79.18758735366924,80.53097345132744,0,0,0,0,0,60.222281491566434,False,
Thangamayil Jewellery Limited,Manufacturing,1.0,1.0,0.0013563129567674902,0.0,0.38334999999999997,1.0,0.3333333333333333,0.5677336907396441,1.0,0.0,0.5,0.0,0.3333333333333333,34.89254108723135,93.8685208596713,40.17857142857143,0.0,83.94437420986094,23.794416243654823,69.0897597977244,87.66066838046272,17.38305941845765,38.91752577319588,35.524652338811634,63.93775372124493,52.275600505689,46.11307063816498,53.262753342460165,49.73120303002828,52.275600505689,0,0,0,0,0,49.77443243020019,False,
The Anup Engineering Limited,Manufacturing,1.0,0.75,0.0014797884772888713,0.0,1.0,1.0,0.6666666666666666,0.9040044735779303,0.5,0.0,0.325,0.0,1.0,34.89254108723135,80.65739570164348,37.351190476190474,0.0,10.429835651074598,23.794416243654823,40.202275600505686,50.257069408740364,60.93552465233881,38.91752577319588,61.75726927939317,63.93775372124493,16.56131479140329,31.187563193299116,47.578098858695185,62.84751150031905,16.56131479140329,0,0,0,0,0,40.21061808205114,False,
The Bombay Burmah Trading Corporation Limited,Manufacturing,0.9626,0.5688,0.022568229709618446,0.74,0.65375,1.0,0.9063166666666667,0.9705882352941176,1.0,0.0,0.5325,0.0,0.3333333333333333,73.76738305941845,61.694058154235144,4.910714285714292,83.05941845764853,60.42983565107459,23.794416243654823,17.446270543615668,41.77377892030848,17.38305941845765,38.91752577319588,25.22123893805309,63.93775372124493,52.275600505689,51.27597097529097,28.88015866389442,44.57949632964901,52.275600505689,0,0,0,0,0,42.53292842249569,False,
The Bombay Dyeing and Manufacturing Company Limited,Manufacturing,1.0,0.4375,0.00027971326283402826,0.0,1.0,1.0,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,34.89254108723135,47.97724399494311,77.97619047619048,0.0,10.429835651074598,23.794416243654823,7.458912768647281,69.2159383033419,89.25410872313527,38.91752577319588,94.43742098609356,63.93775372124493,80.53097345132744,32.51170457551573,51.21162139208008,79.18758735366924,80.53097345132744,0,0,0,0,0,50.859984765617455,False,
The Ramco Cements Limited,Manufacturing,1.0,0.375,0.0030497571572495373,0.0,0.44709999999999994,1.0,0.07041666666666667,0.8091070444947671,0.5,0.0,0.47000000000000003,2.0003347978158476e-11,0.0,34.89254108723135,40.07585335018963,20.833333333333343,0.0,80.53097345132744,23.794416243654823,85.71428571428572,63.36760925449872,60.93552465233881,38.91752577319588,43.8685208596713,12.99052774018945,80.53097345132744,33.35451957762277,62.23373634857978,28.429524299930375,80.53097345132744,0,0,0,0,0,47.44114154317434,False,
Thermax Limited,Manufacturing,1.0,0.625,0.0008585000000000001,0.55,0.60015,0.7834,0.8371833333333333,1.0,1.0,0.002857142857142857,0.77,0.00035,0.0,34.89254108723135,69.59544879898863,51.04166666666667,79.26675094816687,64.9810366624526,75.76142131979695,18.584070796460168,18.63753213367609,17.38305941845765,84.79381443298969,3.7926675094816744,1.082543978349122,80.53097345132744,62.589810913883845,34.8496191953959,2.437605743915398,80.53097345132744,0,0,0,0,0,45.652029290662156,False,
Thomas Cook  (India)  Limited,Manufacturing,1.0,1.0,0.0010000023215686264,0.0,0.48535,0.7929,0.0,0.7853403141361257,0.5,0.0030534351145038168,0.018,0.0,0.0,34.89254108723135,93.8685208596713,47.61904761904761,0.0,78.25537294563843,74.30203045685279,95.448798988622,66.83804627249357,60.93552465233881,85.69587628865979,86.85208596713022,63.93775372124493,80.53097345132744,54.822918828073576,77.22956155052854,75.39491984418757,80.53097345132744,0,0,0,0,0,68.3218493956753,False,
Thyrocare Technologies Limited,Manufacturing,0.38305,0.38305,0.0012749038715806236,0.3,1.0,1.0,0.5,0.9982187039251792,0.5,0.0,0.601,0.0,0.0,93.93173198482933,45.0063211125158,41.36904761904761,72.69279393173198,10.429835651074598,23.794416243654823,53.72945638432364,37.660668380462724,60.93552465233881,38.91752577319588,15.802781289506953,63.93775372124493,80.53097345132744,47.870691090475695,47.81079379758027,39.87026750537594,80.53097345132744,0,0,0,0,0,49.91569173628251,False,
Tilaknagar Industries Ltd,Manufacturing,1.0,0.625,5.013557891045738e-05,0.0,0.07855,1.0,0.6666666666666666,1.0,1.0,0.0,0.55,0.0,0.0,34.89254108723135,69.59544879898863,90.47619047619048,0.0,94.3109987357775,23.794416243654823,40.202275600505686,18.63753213367609,17.38305941845765,38.91752577319588,21.302149178255377,63.93775372124493,80.53097345132744,52.17826589030713,28.785098231458825,42.619951449750154,80.53097345132744,0,0,0,0,0,45.392180799728706,False,
Time Technoplast Limited,Manufacturing,0.59895,0.22394999999999998,0.0003000000000113937,0.0,0.9601,1.0,0.8333333333333334,1.0,0.5,0.0,0.2772,0.0,1.0,82.80657395701644,10.998735777496838,76.93452380952381,0.0,25.41087231352718,23.794416243654823,24.525916561314787,18.63753213367609,60.93552465233881,38.91752577319588,67.2566371681416,63.93775372124493,16.56131479140329,36.657520350203185,35.75412478013139,65.59719544469326,16.56131479140329,0,0,0,0,0,38.67266260897158,False,
Tips Industries Limited,Manufacturing,0.0,0.0,,0.0,0.1437,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,98.4197218710493,2.5284450063211126,,0.0,93.29962073324906,23.794416243654823,95.448798988622,18.63753213367609,89.25410872313527,38.91752577319588,94.43742098609356,,80.53097345132744,43.60844077085486,60.56449140465731,94.43742098609356,80.53097345132744,0,0,0,0,0,60.85965879301878,False,
Torrent Pharmaceuticals Limited,Manufacturing,0.9999,0.2499,0.0021043651155568297,0.15,0.81795,0.7428,0.9971666666666668,0.7411167512690355,1.0,0.0,0.525,0.0,0.3333333333333333,69.91150442477876,12.515802781289507,29.166666666666657,65.86599241466497,43.23640960809102,79.44162436548223,15.044247787610615,73.65038560411311,17.38305941845765,38.91752577319588,26.169405815423517,63.93775372124493,52.275600505689,50.02300004349553,36.24880464584432,45.053579768334224,90.0,0,0,0,1,0,48.45431860869386,False,
Transformers and Rectifiers (India) Limited,Manufacturing,1.0,0.5,,10.0,0.2528,,0.0,1.0,0.0,0.0,0.5115999999999999,,0.0,34.89254108723135,54.9936788874842,,97.47155499367888,91.15044247787611,,95.448798988622,18.63753213367609,89.25410872313527,38.91752577319588,28.950695322376745,,80.53097345132744,69.62705436156764,60.56449140465731,28.950695322376745,80.53097345132744,0,0,0,0,0,61.44409537974637,False,
Transpek Industry Limited,Manufacturing,1.0,0.5624875,0.0035499999840521365,0.0,0.90525,0.9038,0.5617166666666666,1.0,0.5,0.0,0.39,6.174940044630869e-12,1.0,34.89254108723135,59.29203539823009,18.154761904761912,0.0,32.61694058154235,61.421319796954315,48.92541087231352,18.63753213367609,60.93552465233881,38.91752577319588,52.59165613147914,16.50879566982408,16.56131479140329,34.39626646145334,41.853998357881075,34.55022590065161,16.56131479140329,0,0,0,0,0,35.24607137407778,False,
Triveni Engineering & Industries Limited (TEIL),Manufacturing,1.0,0.25,0.0005824171523415386,2.39,0.99735,1.0,0.0,0.5924499229583975,0.736,0.0,0.8374,0.0,0.7166666666666667,34.89254108723135,20.606826801517066,61.160714285714285,91.90897597977244,21.238938053097343,23.794416243654823,95.448798988622,86.37532133676092,41.21365360303414,38.91752577319588,2.402022756005067,63.93775372124493,36.09355246523388,42.26706874183122,65.48882492540324,33.169888238625,36.09355246523388,0,0,0,0,0,48.41275470294075,False,
Tube Investments of India Limited,Manufacturing,1.0,0.6875,0.0006199747635678355,0.04,0.65745,0.7885,0.4415833333333334,0.625,0.5,0.0,0.5105000000000001,0.0,0.0,34.89254108723135,76.10619469026548,59.672619047619044,58.78634639696586,59.67130214917826,75.25380710659898,60.682680151706705,83.86889460154242,60.93552465233881,38.91752577319588,29.329962073324907,63.93775372124493,80.53097345132744,60.7304684129765,61.101156294695954,46.63385789728492,80.53097345132744,0,0,0,0,0,60.72576809805966,False,
UDAIPUR CEMENT WORKS LIMITED,Manufacturing,1.0,0.375,0.0022535858850626085,0.0,0.9279,0.964,0.7864,0.7174391610375108,0.0,0.0,0.935,0.0,1.0,34.89254108723135,40.07585335018963,27.23214285714286,0.0,29.203539823008853,52.79187817258883,32.111251580278136,76.9922879177378,89.25410872313527,38.91752577319588,1.2642225031605676,63.93775372124493,16.56131479140329,30.699325881693586,59.31879349858677,32.60098811220275,16.56131479140329,0,0,0,0,0,39.587587773153544,False,
UFlex Limited,Manufacturing,1.0,0.4375,0.0008795609230072176,0.51,0.4834,1.0,0.5643666666666667,0.790853971337823,0.79965,0.0,0.3603,0.0,1.0,34.89254108723135,47.97724399494311,50.44642857142857,78.8874841972187,78.50821744627055,23.794416243654823,48.546144121365366,65.80976863753213,39.94943109987358,38.91752577319588,57.2692793931732,63.93775372124493,16.56131479140329,52.417721923457854,48.305717407991736,60.60351655720906,90.0,0,0,0,1,0,55.96461734576161,False,
UNION BANK OF INDIA,Manufacturing,1.0,1.0,0.00044929942347642353,0.0,0.50005,0.7892,0.0,0.8434985939039603,0.0,0.0005880224353175321,0.0,8.933337879122011e-19,0.0,34.89254108723135,93.8685208596713,68.00595238095238,0.0,73.51453855878634,75.0,95.448798988622,58.09768637532134,89.25410872313527,78.6082474226804,94.43742098609356,27.875507442489862,80.53097345132744,57.5469254811069,80.35221037743975,61.15646421429171,80.53097345132744,0,0,0,0,0,68.36861080182318,False,
UNIPHOS ENTERPRISES LIMITED,Manufacturing,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0032,98.4197218710493,2.5284450063211126,,0.0,98.48293299620734,97.20812182741116,95.448798988622,,89.25410872313527,,94.43742098609356,,61.06194690265487,59.327844340197785,92.35145385587865,94.43742098609356,61.06194690265487,0,0,1,0,0,76.32595442381616,False,
UNITED BREWERIES LIMITED,Manufacturing,1.0,0.625,0.00121332576496286,0.72,1.0,0.8871,0.3333333333333333,0.7354551258695973,0.5,0.00796812749003984,0.6055,0.0,0.0,34.89254108723135,69.59544879898863,43.154761904761905,82.68015170670037,10.429835651074598,63.95939086294416,69.0897597977244,75.06426735218508,60.93552465233881,90.97938144329896,15.297092288242737,63.93775372124493,80.53097345132744,50.785355001950165,90.0,39.617423004743834,80.53097345132744,0,0,1,0,0,65.80985279662438,False,
UNITED DRILLING TOOLS LIMITED,Manufacturing,0.90525,0.65525,0.04203958343945339,0.0,1.0,1.0,0.5300666666666667,1.0,1.0,0.0,0.44505,0.0,1.0,76.23261694058155,75.47408343868521,3.5714285714285694,0.0,10.429835651074598,23.794416243654823,50.06321112515803,18.63753213367609,17.38305941845765,38.91752577319588,47.281921618204805,63.93775372124493,16.56131479140329,31.583730140904123,31.25033211262191,55.60983766972487,16.56131479140329,0,0,0,0,0,33.56871542537838,False,
UNITED SPIRITS LIMITED,Manufacturing,1.0,0.25,0.00027610140943046203,0.55,0.7447,0.9337,0.43803333333333333,0.9732309377150148,0.9350000000000002,0.005076142131979695,0.63,4.692877624167947e-12,1.0,34.89254108723135,20.606826801517066,78.125,79.26675094816687,51.45385587863464,58.629441624365484,61.18836915297092,41.25964010282777,36.21997471554994,88.14432989690721,12.389380530973455,18.267929634641405,16.56131479140329,53.829069389985904,56.70307846706396,15.32865508280743,16.56131479140329,0,0,0,0,0,45.33313496102819,False,
