Rank,Company,SS,AS,CCS,OES,RTS,TOS
296,aarti_drugs_ltd_2023_2024,0.2171,0.6667,0.4444,1.0,0.5,0.5654
297,novartis_india_ltd_2023_2024,0.2389,0.6667,0.2222,1.0,1.0,0.5653
298,schaeffler india limited_2022_2023,0.3276,1.0,0.3333,1.0,0.0,0.5652
299,black_box_ltd_2023_2024,0.3366,1.0,0.2222,0.7,1.0,0.5647
300,universal_cables_ltd_2023_2024,0.2912,1.0,0.6667,0.3,1.0,0.5645
301,apollo_pipes_ltd_2023_2024,0.3128,1.0,0.4444,0.5,1.0,0.5643
302,vindhya_telelinks_ltd_2023_2024,0.2885,1.0,0.6667,0.3,1.0,0.5638
303,dhampur_sugar_mills_ltd_2022_2023,0.2085,0.6667,0.4444,1.0,0.5,0.5632
304,redington_ltd_2023_2024,0.33,1.0,0.2222,0.7,1.0,0.563
305,rashi_peripherals_ltd_2023_2024,0.2063,0.6667,0.4444,1.0,0.5,0.5627
306,hindustan_unilever_ltd_2023_2024,0.3057,1.0,0.4444,0.5,1.0,0.5625
307,krbl_ltd_2023_2024,0.2823,1.0,0.6667,0.3,1.0,0.5622
308,ptc_industries_ltd_2023_2024,0.3038,1.0,0.4444,0.5,1.0,0.5621
309,siyaram_silk_mills_ltd_2023_2024,0.2795,1.0,0.6667,0.3,1.0,0.5615
310,aarti_industries_ltd_2023_2024,0.4234,1.0,0.2222,1.0,0.0,0.5614
311,voltamp_transformers_ltd_2023_2024,0.4234,1.0,0.2222,1.0,0.0,0.5614
312,biocon_ltd_2023_2024,0.2735,1.0,0.6667,0.3,1.0,0.5601
313,tarsons_products_ltd_2023_2024,0.1949,1.0,0.4444,0.8,0.5,0.5598
314,dhampur_bio_organics_ltd_2023_2024,0.2717,1.0,0.6667,0.3,1.0,0.5596
315,mindspace_business_parks_reit_2022_2023,0.3018,1.0,0.3333,1.0,0.0,0.5588
316,tci_express_ltd_2023_2024,0.1894,0.6667,0.4444,1.0,0.5,0.5584
317,thangamayil_jewellery_ltd_2023_2024,0.2632,1.0,0.6667,0.3,1.0,0.5575
318,eidparry_india_ltd_2023_2024,0.2954,1.0,0.3333,1.0,0.0,0.5572
319,ajmera_realty_infra_india_ltd_2023_2024,0.4024,1.0,0.2222,1.0,0.0,0.5562
320,pidilite_industries_ltd_2023_2024,0.2012,1.0,0.2222,0.8,1.0,0.5559
321,sjs_enterprises_ltd_2023_2024,0.2551,1.0,0.6667,0.3,1.0,0.5554
322,bank_of_maharashtra_2023_2024,0.397,1.0,0.2222,1.0,0.0,0.5548
323,abans_holdings_ltd_2023_2024,0.1949,1.0,0.2222,0.8,1.0,0.5543
324,uti_asset_management_company_ltd_2023_2024,0.2485,1.0,0.6667,0.3,1.0,0.5538
325,paras_defence_and_space_technologies_ltd_2023_2024,0.2714,1.0,0.3333,0.8,0.5,0.5512
326,wockhardt_ltd_2023_2024,0.38,1.0,0.2222,1.0,0.0,0.5506
327,piramal_pharma_ltd_2023_2024,0.2515,1.0,0.4444,0.5,1.0,0.549
328,bayer_cropscience_ltd_2023_2024,0.36,1.0,0.3333,0.7,0.5,0.5483
329,waaree_renewable_technologies_ltd_2023_2024,0.2569,0.6667,0.3333,1.0,0.5,0.5476
330,globus_spirits_ltd_2023_2024,0.2502,1.0,0.3333,1.0,0.0,0.5459
331,idbi_bank_ltd_2023_2024,0.2249,1.0,0.5556,0.8,0.0,0.5451
332,chalet_hotels_ltd_2023_2024,0.2242,0.6667,0.5556,1.0,0.0,0.5449
333,balaji_amines_ltd_2023_2024,0.2435,1.0,0.3333,1.0,0.0,0.5442
334,entertainment_network_india_ltd_2023_2024,0.3521,1.0,0.2222,0.8,0.5,0.5436
335,subex_ltd_2023_2024,0.2276,1.0,0.4444,0.5,1.0,0.543
336,shanti_educational_initiatives_ltd_2023_2024,0.3156,1.0,0.5556,0.5,0.5,0.5428
337,bajaj_auto_ltd_2023_2024,0.3151,1.0,0.5556,0.7,0.0,0.5427
338,bikaji_foods_international_ltd_2023_2024,0.3246,1.0,0.4444,0.8,0.0,0.5423
339,narayana_hrudayalaya_ltd_2023_2024,0.3126,1.0,0.5556,0.3,1.0,0.542
340,yatra_online_ltd_2023_2024,0.2344,1.0,0.3333,1.0,0.0,0.5419
341,som_distilleries_breweries_ltd_2023_2024,0.2335,1.0,0.3333,1.0,0.0,0.5417
342,bhageria_industries_ltd_2023_2024,0.3428,1.0,0.2222,1.0,0.0,0.5413
343,star_cement_ltd_2023_2024,0.3316,1.0,0.3333,0.5,1.0,0.5412
344,allcargo_gati_ltd_2023_2024,0.3076,1.0,0.5556,0.7,0.0,0.5408
345,united_spirits_ltd_2023_2024,0.3287,1.0,0.3333,0.5,1.0,0.5405
346,sp_apparels_ltd_2023_2024,0.3508,1.0,0.1111,0.7,1.0,0.5405
347,irb_infrastructure_developers_ltd_2023_2024,0.2047,0.6667,0.5556,1.0,0.0,0.5401
348,laxmi_organic_industries_ltd_2023_2024,0.3257,1.0,0.3333,0.5,1.0,0.5398
349,galaxy_surfactants_ltd_2023_2024,0.3031,1.0,0.5556,0.3,1.0,0.5397
350,datamatics_global_services_ltd_2023_2024,0.2022,1.0,0.5556,0.8,0.0,0.5394
351,parag_milk_foods_ltd_2022_2023,0.3,1.0,0.5556,0.3,1.0,0.5389
352,power_mech_projects_ltd_2023_2024,0.2976,1.0,0.5556,0.3,1.0,0.5383
353,motherson_sumi_wiring_india_ltd_2023_2024,0.3184,1.0,0.3333,0.7,0.5,0.5379
354,kirloskar_oil_engines_ltd_2023_2024,0.2063,0.6667,0.4444,0.7,1.0,0.5377
355,info_edge_india_ltd_2023_2024,0.2937,1.0,0.5556,0.3,1.0,0.5373
356,renaissance_global_ltd_2023_2024,0.3156,1.0,0.3333,0.7,0.5,0.5372
357,popular_vehicles_and_services_ltd_2023_2024,0.4039,1.0,0.4444,0.3,1.0,0.5371
358,indo_count_industries_ltd_2023_2024,0.3257,1.0,0.2222,0.8,0.5,0.537
359,hg_infra_engineering_ltd_2023_2024,0.1803,1.0,0.6667,0.5,0.5,0.5368
360,bandhan_bank_ltd_2023_2024,0.4234,1.0,0.2222,0.7,0.5,0.5364
361,krishna_institute_of_medical_sciences_ltd_2023_2024,0.3983,1.0,0.4444,0.3,1.0,0.5357
362,future_consumer_ltd_2022_2023,0.1981,0.6667,0.4444,0.7,1.0,0.5356
363,ndl_ventures_ltd_2023_2024,0.2085,0.6667,0.3333,1.0,0.5,0.5355
364,ratnamani_metals_tubes_ltd_2023_2024,0.2063,0.6667,0.3333,1.0,0.5,0.5349
365,tvs_srichakra_ltd_2023_2024,0.1803,0.6667,0.5556,0.8,0.5,0.534
366,mitsu_chem_plast_ltd_2023_2024,0.2392,1.0,0.8889,0.0,1.0,0.532
367,tamil_nadu_newsprint_papers_ltd_2023_2024,0.2711,1.0,0.5556,0.3,1.0,0.5317
368,bharat_bijlee_ltd_2023_2024,0.2921,1.0,0.3333,0.5,1.0,0.5314
369,aditya_birla_capital_ltd_2023_2024,0.2404,0.7667,0.2222,1.0,0.5,0.5307
370,triveni_engineering_industries_ltd_2023_2024,0.2874,1.0,0.3333,0.5,1.0,0.5302
371,sansera_engineering_ltd_2023_2024,0.2632,1.0,0.5556,0.3,1.0,0.5297
372,jtl_industries_ltd_2023_2024,0.1846,1.0,0.3333,0.8,0.5,0.5295
373,smc_global_securities_ltd_2023_2024,0.2958,1.0,0.2222,0.8,0.5,0.5295
374,uno_minda_ltd_2023_2024,0.2587,1.0,0.5556,0.3,1.0,0.5286
375,navin_fluorine_international_limited_2023_2024,0.1803,0.6667,0.3333,0.8,1.0,0.5284
376,kamdhenu_ltd_2023_2024,0.2507,1.0,0.5556,0.3,1.0,0.5266
377,ujjivan_small_finance_bank_ltd_2023_2024,0.2717,1.0,0.3333,0.5,1.0,0.5263
378,aditya_birla_sun_life_amc_ltd_2023_2024,0.2569,0.6667,0.4444,1.0,0.0,0.5253
379,one_97_communications_ltd_2023_2024,0.2531,1.0,0.4444,0.8,0.0,0.5244
380,upl_limited_2023_2024,0.353,1.0,0.4444,0.7,0.0,0.5244
381,sutlej_textiles_industries_ltd_2023_2024,0.2389,1.0,0.5556,0.3,1.0,0.5236
382,dixon_technologies_india_ltd_2023_2024,0.2352,1.0,0.5556,0.3,1.0,0.5227
383,prataap_snacks_ltd_2023_2024,0.3461,1.0,0.4444,0.7,0.0,0.5226
384,morepen_laboratories_ltd_2023_2024,0.3441,1.0,0.4444,0.3,1.0,0.5221
385,seamec_ltd_2023_2024,0.3376,1.0,0.4444,0.7,0.0,0.5205
386,indraprastha gas ltd._brsr2023,0.1477,0.3333,0.3333,1.0,1.0,0.5203
387,sheela_foam_ltd_2023_2024,0.2569,0.6667,0.2222,1.0,0.5,0.5198
388,sbi_life_insurance_company_ltd_2023_2024,0.3336,1.0,0.4444,0.3,1.0,0.5195
389,hinduja_global_solutions_ltd_2023_2024,0.2437,1.0,0.3333,0.7,0.5,0.5193
390,lt_finance_holdings_ltd_2022_2023,0.3651,1.0,0.1111,1.0,0.0,0.5191
391,national_peroxide_ltd_2022_2023,0.2502,1.0,0.2222,1.0,0.0,0.5181
392,home_first_finance_company_india_ltd_2023_2024,0.3255,1.0,0.4444,0.7,0.0,0.5175
393,dredging_corporation_of_india_ltd_2023_2024,0.3232,1.0,0.4444,0.3,1.0,0.5169
394,sjvn_ltd_2023_2024,0.2113,1.0,0.5556,0.3,1.0,0.5167
395,housing &urban development cor_brsr2023,0.2171,0.6667,0.4444,1.0,0.0,0.5154
396,happiest_minds_technologies_ltd_2023_2024,0.2047,1.0,0.5556,0.5,0.5,0.5151
397,newgen_software_technologies_ltd_2023_2024,0.2937,1.0,0.6667,0.3,0.5,0.5151
398,gulf_oil_lubricants_india_ltd_2023_2024,0.3119,1.0,0.4444,0.3,1.0,0.5141
399,ksb_ltd_2022_2023,0.3119,1.0,0.4444,0.3,1.0,0.5141
400,indian_overseas_bank_2023_2024,0.2113,1.0,0.4444,0.8,0.0,0.5139
401,vidhi_specialty_food_ingredients_ltd_2023_2024,0.1509,0.7667,0.4444,0.8,0.5,0.5138
402,refex_industries_limited_2023_2024,0.4208,1.0,0.3333,0.5,0.5,0.5135
403,tata_coffee_ltd_2022_2023,0.1912,0.7667,0.0,1.0,1.0,0.5128
404,cummins_india_ltd_2023_2024,0.2284,0.6667,0.2222,1.0,0.5,0.5127
405,tata_steel_long_products_ltd_2022_2023,0.3052,1.0,0.4444,0.7,0.0,0.5124
406,supreme_industries_ltd_2023_2024,0.3267,1.0,0.2222,0.7,0.5,0.5122
407,vijaya_diagnostic_centre_ltd_2023_2024,0.3257,1.0,0.2222,0.5,1.0,0.512
408,aarti_pharmalabs_ltd_2023_2024,0.3031,1.0,0.4444,0.3,1.0,0.5119
409,astec_lifesciences_limited_2023_2024,0.2254,1.0,0.2222,1.0,0.0,0.5119
410,jindal_drilling_industries_ltd_2023_2024,0.3022,1.0,0.4444,0.3,1.0,0.5116
411,deep_industries_ltd_2023_2024,0.3022,1.0,0.4444,0.3,1.0,0.5116
412,anand_rathi_wealth_ltd_2023_2024,0.3022,1.0,0.4444,0.3,1.0,0.5116
413,shalby_ltd_2023_2024,0.161,0.7667,0.2222,0.8,1.0,0.5108
414,uflex_ltd_2023_2024,0.2985,1.0,0.4444,0.7,0.0,0.5107
415,tata_metaliks_ltd_2022_2023,0.2978,1.0,0.4444,0.7,0.0,0.5106
416,jtekt_india_ltd_2023_2024,0.1939,0.6667,0.4444,1.0,0.0,0.5096
417,accelya solutions india limite_brsr2023,0.2254,1.0,0.1111,0.7,1.0,0.5091
418,accelya_solutions_india_ltd_2023_2024,0.2254,1.0,0.1111,0.7,1.0,0.5091
419,jsw_steel_ltd_2023_2024,0.2655,1.0,0.6667,0.5,0.0,0.508
420,lemon_tree_hotels_ltd_2023_2024,0.2874,1.0,0.4444,0.5,0.5,0.508
421,dollar_industries_ltd_2023_2024,0.2862,1.0,0.4444,0.7,0.0,0.5077
422,balrampur_chini_mills_ltd_2023_2024,0.2862,1.0,0.4444,0.3,1.0,0.5077
423,godrej_properties_ltd_2023_2024,0.2862,1.0,0.4444,0.3,1.0,0.5077
424,axis bank ltd._brsr2023,0.1765,0.6667,0.4444,1.0,0.0,0.5052
425,mahanagar_telephone_nigam_ltd_2023_2024,0.1948,1.0,0.2222,0.8,0.5,0.5042
426,prestige_estates_projects_ltd_2023_2024,0.2711,1.0,0.4444,0.3,1.0,0.5039
427,ramco_industries_ltd_2023_2024,0.4039,1.0,0.1111,0.7,0.5,0.5037
428,crisil_ltd_2022_2023,0.267,1.0,0.4444,0.7,0.0,0.5029
429,sg_finserve_ltd_2023_2024,0.3755,1.0,0.3333,0.7,0.0,0.5022
430,rico_auto_industries_ltd_2023_2024,0.1516,1.0,0.5556,0.3,1.0,0.5018
431,gmr_airports_infrastructure_ltd_2023_2024,0.3727,1.0,0.3333,0.3,1.0,0.5015
432,dr_lal_pathlabs_ltd_2023_2024,0.2616,1.0,0.4444,0.5,0.5,0.5015
433,gmr_power_and_urban_infra_ltd_2023_2024,0.3727,1.0,0.3333,0.3,1.0,0.5015
434,allcargo_logistics_ltd_2023_2024,0.1611,1.0,0.4444,0.8,0.0,0.5014
435,jubilant_foodworks_ltd_2023_2024,0.4809,1.0,0.2222,0.7,0.0,0.5008
436,borosil_renewables_ltd_2023_2024,0.1324,0.3333,0.6667,1.0,0.0,0.4998
437,oriental_aromatics_ltd_2023_2024,0.2546,1.0,0.4444,0.3,1.0,0.4997
438,bajaj_healthcare_ltd_2023_2024,0.2507,1.0,0.4444,0.3,1.0,0.4988
439,central_bank_of_india_2023_2024,0.2616,1.0,0.3333,0.8,0.0,0.4987
440,pfizer_ltd_2023_2024,0.2832,1.0,0.1111,1.0,0.0,0.4986
441,indiamart_intermesh_ltd_2023_2024,0.3257,1.0,0.6667,0.0,1.0,0.4981
442,nlc_india_ltd_2023_2024,0.2463,1.0,0.4444,0.3,1.0,0.4977
443,transport_corporation_of_india_ltd_2023_2024,0.1443,0.6667,0.4444,0.8,0.5,0.4972
444,strides_pharma_science_ltd_2023_2024,0.2216,1.0,0.6667,0.3,0.5,0.4971
445,vakrangee_limited_2023_2024,0.2404,0.6667,0.4444,0.7,0.5,0.4962
446,lgbalakrishnan_brosltd_2023_2024,0.2389,1.0,0.4444,0.3,1.0,0.4958
447,voltas_ltd_2023_2024,0.2606,1.0,0.2222,0.7,0.5,0.4957
448,amara_raja_energy_mobility_ltd_2023_2024,0.2351,1.0,0.4444,0.3,1.0,0.4949
449,go_fashion_india_ltd_2023_2024,0.1353,0.6667,0.4444,0.8,0.5,0.4949
450,apl_apollo_tubes_ltd_2023_2024,0.346,1.0,0.3333,0.7,0.0,0.4948
451,jayaswal_neco_industries_ltd_2023_2024,0.2345,1.0,0.4444,0.7,0.0,0.4947
452,interglobe_aviation_ltd_2023_2024,0.3426,1.0,0.3333,0.7,0.0,0.494
453,astra_microwave_products_ltd_2023_2024,0.2308,1.0,0.4444,0.5,0.5,0.4938
454,reliance_infrastructure_ltd_2023_2024,0.2404,0.6667,0.3333,1.0,0.0,0.4934
455,butterfly_gandhimathi_appliances_ltd_2023_2024,0.228,1.0,0.4444,0.3,1.0,0.4931
456,jindal_stainless_ltd_2022_2023,0.228,1.0,0.4444,0.3,1.0,0.4931
457,ntpc_ltd_2023_2024,0.3366,1.0,0.3333,0.3,1.0,0.4925
458,rail_vikas_nigam_ltd_2023_2024,0.2249,1.0,0.4444,0.3,1.0,0.4923
459,zydus_lifesciences_ltd_2023_2024,0.3338,1.0,0.3333,0.7,0.0,0.4918
460,avalon_technologies_ltd_2023_2024,0.4452,1.0,0.2222,0.7,0.0,0.4918
461,delhivery_ltd_2023_2024,0.3336,1.0,0.3333,0.3,1.0,0.4917
462,welspun_living_ltd_2023_2024,0.3336,1.0,0.3333,0.7,0.0,0.4917
463,kp_energy_ltd_2023_2024,0.2437,1.0,0.2222,0.5,1.0,0.4915
464,gmm_pfaudler_ltd_2023_2024,0.3509,1.0,0.1111,0.5,1.0,0.4905
465,india_pesticides_ltd_2023_2024,0.2162,0.6667,0.4444,0.7,0.5,0.4902
466,orient_cement_ltd_2023_2024,0.0923,0.0,0.6667,1.0,0.5,0.4897
467,patanjali_foods_ltd_2023_2024,0.3232,1.0,0.3333,0.3,1.0,0.4891
468,tinplate_company_of_india_ltd_2022_2023,0.2308,1.0,0.2222,0.7,0.5,0.4883
469,icici_prudential_life_insurance_company_ltd_2023_2024,0.2184,1.0,0.3333,0.8,0.0,0.4879
470,jindal_worldwide_ltd_2023_2024,0.2842,1.0,0.6667,0.0,1.0,0.4877
471,dcx_systems_ltd_2023_2024,0.1462,0.7667,0.4444,0.5,1.0,0.4877
472,aditya_birla_fashion_and_retail_ltd_2023_2024,0.228,1.0,0.2222,0.5,1.0,0.4876
473,apex_frozen_foods_ltd_2023_2024,0.2056,1.0,0.4444,0.3,1.0,0.4875
474,general_insurance_corporation_of_india_2023_2024,0.1564,0.7667,0.3333,0.8,0.5,0.4874
475,jio_financial_services_ltd_2023_2024,0.2044,1.0,0.4444,0.3,1.0,0.4872
476,ismt_ltd_2022_2023,0.3128,1.0,0.3333,0.7,0.0,0.4865
477,inox_wind_ltd_2023_2024,0.3119,1.0,0.3333,0.3,1.0,0.4863
478,gujarat_ambuja_exports_ltd_2023_2024,0.3119,1.0,0.3333,0.3,1.0,0.4863
479,gati_ltd_2022_2023,0.1989,1.0,0.4444,0.3,1.0,0.4858
480,avt_natural_products_ltd_2023_2024,0.3072,1.0,0.3333,0.3,1.0,0.4851
481,pb_fintech_ltd_2023_2024,0.2171,0.6667,0.2222,0.7,1.0,0.4848
482,maithan_alloys_ltd_2023_2024,0.3022,1.0,0.3333,0.3,1.0,0.4839
483,stylam_industries_limited_2023_2024,0.1989,0.6667,0.3333,1.0,0.0,0.4831
484,jindal_steel_power_ltd_2023_2024,0.2647,1.0,0.6667,0.0,1.0,0.4828
485,lt_finance_ltd_2023_2024,0.3088,1.0,0.2222,0.8,0.0,0.4827
486,whirlpool_of_india_ltd_2023_2024,0.2954,1.0,0.3333,0.3,1.0,0.4822
487,camlin_fine_sciences_ltd_2023_2024,0.1949,1.0,0.3333,0.8,0.0,0.4821
488,3i_infotech_ltd_2023_2024,0.2714,1.0,0.5556,0.5,0.0,0.4817
489,apcotex_industries_ltd_2023_2024,0.182,1.0,0.4444,0.3,1.0,0.4816
490,emudhra_ltd_2023_2024,0.1707,0.3333,0.5556,1.0,0.0,0.4816
491,route_mobile_ltd_2023_2024,0.2681,1.0,0.5556,0.3,0.5,0.4809
492,bajaj_finserv_ltd_2022_2023,0.2647,1.0,0.5556,0.5,0.0,0.4801
493,raymond_ltd_2023_2024,0.2862,1.0,0.3333,0.7,0.0,0.4799
494,faze_three_ltd_2023_2024,0.1846,0.6667,0.3333,1.0,0.0,0.4795
495,xpro_india_ltd_2023_2024,0.3607,1.0,0.5556,0.0,1.0,0.4791
496,cera_sanitaryware_ltd_2023_2024,0.2795,1.0,0.3333,0.3,1.0,0.4782
497,kewal_kiran_clothing_ltd_2023_2024,0.2795,1.0,0.3333,0.3,1.0,0.4782
498,pds_ltd_2023_2024,0.2795,1.0,0.3333,0.3,1.0,0.4782
499,vedant_fashions_ltd_2023_2024,0.1668,1.0,0.4444,0.3,1.0,0.4778
500,cantabil_retail_india_ltd_2023_2024,0.1707,0.6667,0.3333,0.8,0.5,0.476
501,sun_pharmaceutical_industries_ltd_2023_2024,0.1707,0.6667,0.3333,0.8,0.5,0.476
502,eicher_motors_ltd_2023_2024,0.1559,1.0,0.4444,0.3,1.0,0.4751
503,rossell_india_ltd_2023_2024,0.1559,0.6667,0.4444,0.5,1.0,0.4751
504,amara_raja_batteries_ltd_2022_2023,0.233,1.0,0.6667,0.0,1.0,0.4749
505,city_union_bank_ltd_2023_2024,0.2632,1.0,0.3333,0.3,1.0,0.4741
506,blue_jet_healthcare_ltd_2023_2024,0.2632,1.0,0.3333,0.3,1.0,0.4741
507,sun_pharma_advanced_research_company_ltd_2023_2024,0.1629,0.6667,0.3333,0.8,0.5,0.474
508,kpi_green_energy_ltd_2023_2024,0.2616,1.0,0.3333,0.3,1.0,0.4737
509,the_anup_engineering_ltd_2023_2024,0.1365,0.3333,0.5556,1.0,0.0,0.473
510,g_r_infraprojects_ltd_2022_2023,0.2189,0.7667,0.1111,0.7,1.0,0.4725
511,likhitha_infrastructure_ltd_2023_2024,0.1559,0.6667,0.3333,0.8,0.5,0.4723
512,petronet_lng_ltd_2023_2024,0.2171,1.0,0.6667,0.0,1.0,0.471
513,idfc_first_bank_ltd_2023_2024,0.1477,0.3333,0.3333,1.0,0.5,0.4703
514,cupid_ltd_2023_2024,0.3257,1.0,0.5556,0.0,1.0,0.4703
515,garware_technical_fibres_ltd_2023_2024,0.3527,1.0,0.2222,0.3,1.0,0.4687
516,data_patterns_india_ltd_2023_2024,0.3527,1.0,0.2222,0.3,1.0,0.4687
517,prudent_corporate_advisory_services_ltd_2023_2024,0.2404,0.6667,0.3333,0.7,0.5,0.4684
518,castrol_india_ltd_2022_2023,0.24,1.0,0.3333,0.3,1.0,0.4683
519,nmdc_ltd_2023_2024,0.1151,0.6667,0.5556,0.8,0.0,0.4677
520,nmdc_steel_ltd_2023_2024,0.1151,0.6667,0.5556,0.8,0.0,0.4677
521,eih_ltd_2023_2024,0.3031,1.0,0.6667,0.3,0.0,0.4675
522,dcw_ltd_2023_2024,0.2441,0.6667,0.2222,1.0,0.0,0.4666
523,raghuvansh_agrofarms_ltd_2023_2024,0.1086,0.0,0.5556,1.0,0.5,0.466
524,grauer_weil_india_ltd_2023_2024,0.2294,1.0,0.3333,0.3,1.0,0.4657
525,epl_ltd_2023_2024,0.3119,1.0,0.4444,0.5,0.0,0.4641
526,sterling_tools_ltd_2023_2024,0.3006,1.0,0.5556,0.0,1.0,0.464
527,updater_services_ltd_2023_2024,0.2206,1.0,0.3333,0.5,0.5,0.4635
528,astec lifesciences limited_brsr2023,0.2308,1.0,0.2222,0.8,0.0,0.4633
529,5paisa_capital_ltd_2022_2023,0.0947,0.0,0.5556,1.0,0.5,0.4626
530,sg_mart_ltd_2023_2024,0.2171,1.0,0.3333,0.5,0.5,0.4626
531,capri_global_capital_limited_2023_2024,0.0938,0.0,0.5556,1.0,0.5,0.4623
532,meghmani_organics_ltd_2023_2024,0.0934,0.0,0.5556,1.0,0.5,0.4622
533,tvs_motor_company_ltd_2023_2024,0.3232,1.0,0.2222,0.5,0.5,0.4614
534,pix_transmissions_ltd_2023_2024,0.2093,0.6667,0.3333,0.5,1.0,0.4607
535,jupiter_wagons_ltd_2023_2024,0.1846,1.0,0.5556,0.5,0.0,0.46
536,ems_ltd_2023_2024,0.2842,1.0,0.5556,0.0,1.0,0.4599
537,welspun_enterprises_ltd_2023_2024,0.2047,1.0,0.3333,0.3,1.0,0.4595
538,ganesha_ecosphere_ltd_2023_2024,0.3126,1.0,0.2222,0.3,1.0,0.4587
539,tarc_ltd_2023_2024,0.3119,1.0,0.2222,0.3,1.0,0.4585
540,control_print_ltd_2023_2024,0.277,1.0,0.5556,0.0,1.0,0.4581
541,shanthi_gears_ltd_2023_2024,0.277,1.0,0.5556,0.0,1.0,0.4581
542,time_technoplast_ltd_2023_2024,0.2632,1.0,0.6667,0.3,0.0,0.4575
543,pennar_industries_ltd_2023_2024,0.3854,1.0,0.4444,0.0,1.0,0.4575
544,solar_industries_india_ltd_2023_2024,0.1707,0.6667,0.5556,0.5,0.5,0.4566
545,syngene_international_ltd_2023_2024,0.1698,0.6667,0.5556,0.7,0.0,0.4563
546,blue_star_ltd_2023_2024,0.2735,1.0,0.4444,0.5,0.0,0.4545
547,icici_bank_ltd_2023_2024,0.2718,1.0,0.4444,0.5,0.0,0.4541
548,tata_technologies_ltd_2023_2024,0.2606,1.0,0.5556,0.0,1.0,0.4541
549,mayur_uniquoters_ltd_2023_2024,0.2714,1.0,0.4444,0.5,0.0,0.454
550,easy_trip_planners_ltd_2023_2024,0.1707,0.6667,0.4444,0.8,0.0,0.4538
551,nocil_ltd_2023_2024,0.182,1.0,0.3333,0.3,1.0,0.4538
552,jay_bharat_maruti_ltd_2023_2024,0.1927,0.3333,0.2222,1.0,0.5,0.4537
553,goodyear_india_ltd_2023_2024,0.2918,1.0,0.2222,0.7,0.0,0.4535
554,laxmi organic industries limit_brsr2023,0.1803,0.6667,0.3333,0.5,1.0,0.4534
555,basf_india_ltd_2023_2024,0.38,1.0,0.3333,0.5,0.0,0.4533
556,sapphire_foods_india_ltd_2023_2024,0.2547,1.0,0.5556,0.0,1.0,0.4526
557,indian_railway_catering_and_tourism_corporation_ltd_2023_2024,0.2547,1.0,0.5556,0.0,1.0,0.4526
558,cigniti_technologies_ltd_2023_2024,0.375,0.6667,0.3333,0.5,0.5,0.4521
559,heidelbergcement_india_ltd_2023_2024,0.2632,1.0,0.4444,0.3,0.5,0.4519
560,godrej_agrovet_ltd_2023_2024,0.1846,1.0,0.2222,0.8,0.0,0.4517
561,antony_waste_handling_cell_ltd_2023_2024,0.2504,1.0,0.5556,0.0,1.0,0.4515
562,r_r_kabel_ltd_2023_2024,0.2826,1.0,0.2222,0.3,1.0,0.4512
563,oracle_financial_services_software_ltd_2023_2024,0.2817,1.0,0.2222,0.3,1.0,0.451
564,steel_strips_wheels_ltd_2023_2024,0.2515,1.0,0.4444,0.5,0.0,0.449
565,kec_international_ltd_2023_2024,0.1509,0.6667,0.4444,0.8,0.0,0.4488
566,jk_tyre_industries_ltd_2023_2024,0.2698,0.6667,0.2222,0.7,0.5,0.448
567,bata_india_ltd_2023_2024,0.3521,1.0,0.3333,0.5,0.0,0.4464
568,apeejay_surrendra_park_hotels_ltd_2023_2024,0.3413,1.0,0.4444,0.0,1.0,0.4464
569,iifl_wealth_management_ltd_2021_2022,0.1398,0.0,0.4444,1.0,0.5,0.4461
570,karnataka_bank_ltd_2023_2024,0.1395,0.3333,0.4444,0.8,0.5,0.446
571,valiant_organics_ltd_2023_2024,0.2251,1.0,0.5556,0.0,1.0,0.4452
572,artemis_medicare_services_ltd_2023_2024,0.1322,0.3333,0.4444,0.8,0.5,0.4442
573,ifci_ltd_2023_2024,0.1322,0.0,0.4444,1.0,0.5,0.4442
574,hatsun_agro_product_ltd_2023_2024,0.2525,1.0,0.2222,0.3,1.0,0.4437
575,jammu_kashmir_bank_ltd_2023_2024,0.1285,0.3333,0.4444,0.8,0.5,0.4432
576,bosch_ltd_2023_2024,0.1168,0.3333,0.5556,0.7,0.5,0.4431
577,trent_ltd_2023_2024,0.2493,1.0,0.2222,0.3,1.0,0.4429
578,hdfc_life_insurance_company_ltd_2023_2024,0.2485,1.0,0.2222,0.7,0.0,0.4427
579,welspun_corp_limited_2023_2024,0.2232,1.0,0.4444,0.3,0.5,0.4419
580,samvardhana_motherson_international_ltd_2023_2024,0.3316,1.0,0.3333,0.5,0.0,0.4412
581,nippon_life_india_asset_management_ltd_2023_2024,0.1194,0.0,0.4444,1.0,0.5,0.441
582,sanofi_india_ltd_2022_2023,0.3527,1.0,0.1111,0.3,1.0,0.441
583,kalyan_jewellers_india_ltd_2023_2024,0.2606,1.0,0.0,0.7,0.5,0.4401
584,pilani_investment_and_industries_corporation_ltd_2023_2024,0.1138,0.0,0.4444,1.0,0.5,0.4396
585,itd_cementation_india_ltd_2023_2024,0.625,1.0,0.3333,0.0,0.5,0.4396
586,mazagon_dock_shipbuilders_ltd_2023_2024,0.3128,1.0,0.4444,0.0,1.0,0.4393
587,safari_industries_india_ltd_2023_2024,0.3128,1.0,0.4444,0.0,1.0,0.4393
588,avanti_feeds_ltd_2023_2024,0.2344,1.0,0.2222,0.3,1.0,0.4392
